# ms	key	alt	az
1790128800000	154.635177,-11.263565	-49.69658593655988	312.4529064358534
1790128800000	7.045732,25.965020	37.787659710470045	87.63661968401613
1790128800000	324.210121,-0.328909	43.834295667330636	153.57834308880854
1790128800000	9.930670,-9.340213	11.774363468983902	114.53990565260636
1790128800000	184.854436,7.502826	-16.495130798346285	297.12978087511306
1790128800000	309.183018,-2.320779	44.86242430361221	174.78114848480584
1790128800000	130.875018,-24.663440	-71.4465097627187	344.61200672062125
1790128800000	6.595330,38.668659	44.58373359418737	73.32226514023284
1790128800000	283.088996,32.882938	69.7732799049006	248.26272273932295
1790128800000	100.651869,-32.329728	-67.7771093068592	70.28717383973617
1790128800000	233.986925,31.065206	33.265001858864544	283.3911977321054
1790128800000	284.052281,0.503885	43.589285326557146	210.303276815579
1790128800000	281.820771,21.918651	61.28954350877186	230.97536110405554
1790128800000	349.330601,30.835509	53.473949463381075	94.0823154329002
1790128800000	109.917548,-16.290965	-60.38647600744012	31.506888584152648
1790128800000	271.096538,16.385261	50.56473743774506	238.6556663013722
1790128800000	57.702874,13.124913	-6.621352125589682	65.11585222768952
1790128800000	2.998560,3.783997	26.09450015206714	110.44331897751806
1790128800000	59.952871,21.226449	-2.117613540224544	58.024963011677755
1790128800000	308.087939,-8.765725	38.4834952273753	176.6935436391375
1790128800000	162.362161,20.876815	-17.96453827080238	323.829891081657
1790128800000	353.486689,-70.267669	-28.16126073116531	163.3311463107965
1790128800000	181.389005,-36.154412	-47.19912789521477	259.1741950625651
1790128800000	53.020425,-20.942255	-26.6077614537547	94.52229920143765
1790128800000	58.643744,24.968215	1.4601064248896825	56.396791800440155
1790128800000	276.216062,13.099290	51.023096782573276	229.2778926538101
1790128800000	287.925125,74.071261	57.59671952101278	350.89020662579355
1790128800000	120.664407,29.373158	-17.783262421484828	4.351372634984102
1790128800000	302.018996,-63.685384	-16.424017140514025	181.48957654296305
1790128800000	213.873399,-37.994924	-25.780402087019006	240.8539959507293
1790128800000	310.451376,27.772368	74.56206106135915	163.50868089575454
1790128800000	34.277528,-15.489707	-9.483975732334711	102.20870392086124
1790128800000	63.399674,37.692146	8.246075182371536	44.85027650993169
1790128800000	197.875548,2.982615	-10.844420296957008	284.24577163804304
1790128800000	142.364738,1.018184	-43.74966628095256	336.30471251288145
1790128800000	265.079867,-23.999913	13.563795261416454	217.46639124204614
1790128800000	327.198421,52.376180	72.60649572381412	48.57592807146915
1790128800000	279.783165,-7.045080	34.98661988668893	211.6748267323054
1790128800000	357.009586,-36.428563	-1.9418614787152488	140.84022436541431
1790128800000	60.431350,59.101182	25.05152322177826	30.79563357732775
1790128800000	347.394903,35.088922	56.94697593441826	88.9163922406434
1790128800000	321.148775,-3.569057	41.63789111920252	158.85917224541606
1790128800000	306.319277,16.118190	63.41042080699595	178.29122801290612
1790128800000	355.433223,-38.932258	-3.2919033261197663	143.29265894768423
1790128800000	49.719643,16.161949	0.9497261770690285	68.51931549264532
1790128800000	313.290364,-66.905157	-19.76358314195547	176.6380089226874
1790128800000	356.974001,-63.474489	-23.69725034183637	157.43826973158434
1790128800000	9.928394,-23.425803	1.2900981561666691	124.02188250745996
1790128800000	301.018789,2.559835	49.65118408002122	186.9145722094654
1790128800000	188.602573,44.692109	13.874231540467665	319.1078191880001
1790128800000	88.587494,33.911850	-6.237211722166313	30.005163592024587
1790128800000	243.663934,72.917014	48.57407313223035	336.77062961160163
1790128800000	262.407522,-29.714641	7.422373111660819	216.66751050153198
1790128800000	145.094903,73.380517	26.852435387893202	353.69388820162806
1790128800000	208.851691,19.693029	8.466128419478135	288.87573585497455
1790128800000	197.753726,-54.070089	-42.94492869507459	229.5694405082844
1790128800000	124.162494,77.215699	29.91972550760562	0.2024352104111813
1790128800000	77.841847,-62.872252	-55.97971100873689	142.7255112072536
1790128800000	26.593332,56.569029	39.00206736441019	44.278301316494094
1790128800000	24.887758,-82.586050	-40.909931507111935	170.17747827273524
1790128800000	181.279856,45.427082	11.087032738742476	323.63198917989723
1790128800000	228.841381,8.856107	15.707988300712563	267.4335028647861
1790128800000	195.481494,26.547320	4.414468461453964	302.4323362467362
1790128800000	14.775584,36.857077	38.011791995411905	71.49581487918948
1790128800000	216.804195,-5.445527	-2.8075259510607653	265.0151044514794
1790128800000	319.182489,-81.931929	-34.83369071862368	177.5341045227765
1790128800000	134.416955,-6.554202	-53.023678768648864	345.17021756406075
1790128800000	221.625291,21.626672	18.76313183939271	282.31951478461133
1790128800000	26.502085,8.752045	12.59389358093479	89.49267751570511
1790128800000	90.152553,31.342885	-9.123871319883996	29.945934504793627
1790128800000	114.375535,-28.301087	-72.98114459894082	35.677648961927275
1790128800000	303.818323,11.550282	58.81111035454671	183.20740528216686
1790128800000	116.328763,-51.664011	-79.06214245613795	148.05590084600124
1790128800000	149.693425,24.104648	-19.59776462650601	336.53555233880286
1790128800000	224.249182,27.214513	24.106095664779396	285.4306197928911
1790128800000	359.879997,41.678009	50.479963080323984	72.1843016495834
1790128800000	160.004286,-21.063985	-54.05428832473589	295.90963013936494
1790128800000	348.359061,37.662565	57.29992602263588	84.00609955116215
1790128800000	209.684548,-64.409019	-40.11730691765201	214.0177142587304
1790128800000	97.748587,6.961157	-34.24941313794039	33.96166149842122
1790128800000	191.682848,69.173618	31.865616731237658	337.3355042527354
1790128800000	359.701180,36.152621	48.419071494167625	80.07871616567229
1790128800000	335.314904,-71.286165	-25.94653329294815	169.64832618704872
1790128800000	34.336762,23.981352	16.884027207514393	72.50539465378557
1790128800000	22.049335,-36.177651	-15.148738738885195	125.44820913698607
1790128800000	105.078659,41.732569	-3.566324964221653	15.030911555290572
1790128800000	278.363361,-50.899679	-6.556659562178	196.72579556928213
1790128800000	78.006446,-85.245021	-45.80056995560856	174.79867847325067
1790128800000	344.172884,-10.027121	26.59657708819544	136.4701297855728
1790128800000	115.642038,23.843029	-22.825365377221402	9.716543546405944
1790128800000	298.676980,-55.680392	-8.55602743061268	183.77611503073535
1790128800000	348.614209,4.228572	35.86614530996751	122.74763716160277
1790128800000	127.231183,-27.416563	-74.65855435377709	354.35447276147147
1790128800000	336.470946,-12.037085	28.391296187898632	145.05470304206233
1790128800000	5.666431,38.519835	45.17532574577966	73.9522312504406
1790128800000	346.336184,46.339933	61.05203637697544	68.39705497449012
1790128800000	347.867550,-48.359915	-8.364166231508209	152.98204631812268
1790128800000	196.091689,-37.175301	-37.252714149603165	250.49405378149152
1790128800000	79.794657,17.537212	-16.507661278887337	45.31831626408655
1790128800000	294.377216,13.495598	59.228500664684	201.54511588768628
1790128800000	66.001014,-31.502900	-42.179740472064	96.92140706891962
1790128800000	323.302754,9.826739	53.66601766417252	149.45798302023894
1790128800000	23.252758,-18.987885	-4.132170293521975	111.99710831998766
1790128800000	323.649305,45.825345	76.73310435399553	70.0277747634168
1790128800000	294.600468,-28.468042	18.114363017528703	189.99995695227426
1790128800000	4.509212,19.497179	35.73840197268478	95.83496084632884
1790128800000	148.979915,-24.024789	-63.15501060630965	306.4533495603514
1790128800000	77.599413,-7.482428	-35.160565091611765	64.16041653882769
1790128800000	231.852699,30.598415	31.482803497566316	284.1400878434051
1790128800000	164.201020,74.116223	29.67546076450264	348.50150898363006
1790128800000	132.308779,35.343158	-11.7158973330077	354.2505019703643
1790128800000	164.264519,6.669812	-29.417895946934788	314.4059708466865
1790128800000	52.277291,-46.265035	-39.48019346053545	120.74262434114348
1790128800000	104.244087,-8.885569	-51.35065989899364	35.010284450712845
1790128800000	34.648751,-12.062775	-7.457823675436289	99.39059364306416
1790128800000	196.859673,83.502025	40.32265550059143	351.7549618140182
1790128800000	189.561476,-11.718210	-26.97589549241748	279.0191368352731
1790128800000	53.394551,13.934818	-3.1338207385792787	67.58240299845806
1790128800000	299.272570,-42.345047	4.7640520315493	184.52391810364418
1790128800000	274.292969,-70.549481	-25.491536582171168	190.88702525147585
1790128800000	107.943906,-20.746458	-63.522562892660474	39.3423415760177
1790128800000	323.921730,-45.518822	0.28459032490461145	167.11100075382853
1790128800000	141.680312,-24.388192	-67.39382183570105	318.8186371274836
1790128800000	163.809343,39.144436	-1.1309914661918612	331.1628080344998
1790128800000	175.966752,-29.902045	-48.1118813084226	270.57623438883707
1790128800000	131.233221,-42.097348	-85.79724406842651	276.1803530091788
1790128800000	179.308794,-35.534348	-48.42772420999894	261.12636818402336
1790128800000	114.757774,-76.160470	-56.215467575297914	175.19431220664853
1790128800000	55.308634,-81.613681	-44.99645572960189	168.63963232023002
1790128800000	68.544978,-61.122642	-51.89265625505093	138.78651036671874
1790128800000	258.011543,-17.857467	15.296861656731968	226.60120778162138
1790128800000	12.057790,68.983878	47.589152141287656	29.010945602904144
1790128800000	205.115386,3.111304	-5.55061140474949	279.2676614069776
1790128800000	87.067787,-43.136729	-62.030990343967424	104.07554642253137
1790128800000	193.507340,-70.252226	-47.02696980033772	207.17636742610307
1790128800000	235.175821,44.579267	40.64659229022019	297.6451686519813
1790128800000	158.170314,33.016418	-8.61510140266021	332.67052395213364
1790128800000	314.438658,63.092313	68.96846723180224	11.007862253630094
1790128800000	243.372633,-15.715835	8.392147079274096	239.25829889321926
1790128800000	124.925660,0.742446	-46.552671357566325	0.8158196725497078
1790128800000	265.586594,-58.037592	-16.10487883454857	200.58388046986693
1790128800000	68.208085,-64.076539	-51.542040784905296	143.52815008680443
1790128800000	293.182196,-12.993267	33.151974848434406	194.3289070625883
1790128800000	78.832468,3.918496	-27.12043387264456	54.58812914621757
1790128800000	304.339414,37.908210	85.11229373469052	191.58867846560463
1790128800000	246.311234,-32.078231	-2.414907738843462	226.64941720345405
1790128800000	109.113918,4.609333	-40.38473332319234	21.634463661188647
1790128800000	71.781990,-20.786176	-40.262123113244655	81.2821441929346
1790128800000	80.291369,-84.418940	-46.48707359906935	174.07238520474903
1790128800000	21.238476,40.127836	35.20136961947293	64.85916043067522
1790128800000	109.630046,12.949071	-32.453144789204636	18.362905528747604
1790128800000	30.931290,72.927219	41.74708951189715	22.926562285228442
1790128800000	191.903410,-13.471083	-26.4367045113991	275.85181368492647
1790128800000	354.837819,6.869302	33.88324415107172	114.90133995281292
1790128800000	301.319505,-34.122642	13.07687961712425	183.47233512053492
1790128800000	162.626175,27.731591	-11.756645138199524	326.84945333509836
1790128800000	95.849196,48.181772	4.587853543003363	19.22160074737576
1790128800000	124.271574,-56.795107	-75.88011509581	176.852642454087
1790128800000	240.210980,30.116554	37.23025792721038	278.8275297094908
1790128800000	215.596591,-35.642660	-23.279792789849306	242.04935726243025
1790128800000	27.395521,12.102453	14.16576206728487	86.31995660926742
1790128800000	172.709984,45.184665	7.38566157127736	328.4550136232767
1790128800000	239.019645,-48.004288	-17.973332780305483	220.0351343920463
1790128800000	344.189864,19.875868	50.42335187378966	112.80669343784547
1790128800000	228.055292,70.145852	43.76406269901996	332.49983444219185
1790128800000	270.044480,21.634994	53.68773960437877	245.7253393238268
1790128800000	167.784122,42.350960	3.1193237354591803	330.033175050276
1790128800000	147.567409,-16.465289	-57.759526770641045	317.5781117488142
1790128800000	185.347097,-54.238873	-50.05736934878727	231.67615244179547
1790128800000	239.741130,55.208517	46.75545621945134	310.37116806505435
1790128800000	313.183224,-50.920863	-3.8541591903941708	175.05258392923565
1790128800000	185.659834,32.037448	2.7985314323539465	312.490120005946
1790128800000	38.864769,3.337180	-0.13215759830722248	85.16999418039376
1790128800000	54.809398,-54.806167	-43.91295868602147	130.76684628656926
1790128800000	133.043714,-71.045479	-61.41332899096355	184.88102665278154
1790128800000	219.976501,-77.526299	-40.54511193363451	196.29932995568697
1790128800000	238.871260,-30.933828	-5.7136997665638765	232.20001577290486
1790128800000	342.378412,-32.089915	7.95632277564082	149.02645786118921
1790128800000	112.425025,22.184764	-23.98632716146016	13.191375999598336
1790128800000	81.615269,86.450710	40.100592527768775	3.057535161097576
1790128800000	44.219406,4.744876	-3.0764090962436206	80.49419008357711
1790128800000	334.366972,20.039108	56.88628782817686	123.98337521253995
1790128800000	339.030383,14.590166	49.85137485652923	124.0543641681212
1790128800000	226.797991,-41.104851	-19.77411779091375	231.60048953724436
1790128800000	273.388495,-46.967630	-4.094333253351582	201.22376571338702
1790128800000	139.942086,-11.942563	-56.81686897262431	333.5528650536478
1790128800000	37.742432,-24.308353	-17.710375781443435	106.89216948081486
1790128800000	59.630867,-88.981692	-43.10830030712	178.56154002590222
1790128800000	224.898667,2.496159	8.52100436741786	265.3426675986268
1790128800000	162.573227,-31.229240	-58.611850013706615	278.9238586469355
1790128800000	29.874290,45.890163	32.544906656890376	55.078336902242825
1790128800000	239.632326,1.417076	18.419606628671065	254.06077667928707
1790128800000	152.772757,60.765158	15.811790161518996	346.4319655405892
1790128800000	280.285842,27.349791	64.37497890691263	241.25591687272367
1790128800000	87.468516,11.661330	-25.40846183499599	41.86234587961053
1790128800000	328.735731,26.669581	65.2708977914199	122.76724397187246
1790128800000	311.312396,-29.045666	18.061296658450924	174.58391973673588
1790128800000	13.241728,66.719877	47.17567854432077	32.363945159743025
1790128800000	172.392519,20.252503	-13.726486945469276	315.09288512297655
1790128800000	46.072168,-51.299907	-37.790817006995745	128.7562847645827
1790128800000	226.070418,-81.086037	-40.48753600145185	191.39257085061422
1790128800000	32.295404,85.920025	42.80170996964525	5.391017680562413
1790128800000	321.901960,35.428103	75.43866833234141	114.36337816098626
1790128800000	287.667240,-24.821544	20.482515746419676	197.19187953963956
1790128800000	91.642091,-9.266133	-45.30110199293065	51.443050994095074
1790128800000	111.774673,-16.710087	-61.45890287104541	28.45676359294714
1790128800000	244.815019,-77.376469	-35.68881107100745	193.41821889081962
1790128800000	160.836599,11.495291	-26.940366754185025	320.4742059924997
1790128800000	84.027435,-22.355186	-50.03308212895187	72.65860768639163
1790128800000	212.562312,-64.558061	-38.98593897850926	213.3330142026631
1790128800000	350.969842,-40.966295	-3.139543555412043	147.27583957354352
1790128800000	167.868894,-47.904996	-60.20224291449451	244.9759430125514
1790128800000	270.032501,20.343278	52.77551553599991	244.19725316959568
1790128800000	198.589959,46.447442	20.082125447597253	315.28561489433025
1790128800000	185.021677,-3.346216	-24.381091232329222	289.1668244438358
1790128800000	83.321758,-29.700920	-53.932789386350976	82.83814024169465
1790128800000	52.830215,-25.497541	-29.236805302517016	98.7380138375139
1790128800000	204.452520,36.324633	16.693271443249117	304.2214017440742
1790128800000	178.166205,60.883156	22.030673764519783	335.20170813190225
1790128800000	58.618210,-60.762094	-47.0652428516834	138.53803465357134
1790128800000	74.259129,-18.736127	-40.7374566567007	77.24750766251861
1790128800000	178.177058,19.338643	-11.351242737403892	309.98943861851103
1790128800000	59.118205,-2.564036	-18.862869203473494	75.30191711583291
1790128800000	223.247670,21.971059	20.14696789009632	281.5903147888396
1790128800000	276.330851,-18.915058	22.744773978551667	209.93536611489287
1790128800000	352.587472,-33.882902	2.1840444256881555	142.42848045172525
1790128800000	182.405135,-41.499428	-48.65179401869093	251.4035163714957
1790128800000	161.089169,9.603774	-28.479950870689358	319.2016151302172
1790128800000	160.052613,70.061077	25.522122245899375	347.4912839474781
1790128800000	81.266138,-29.848284	-52.51019476861019	84.65388359953408
1790128800000	352.288866,-29.102147	6.351830989401908	140.0655704482807
1790128800000	156.806136,31.698690	-10.279969773864611	333.21871565442416
1790128800000	330.190778,-67.441816	-21.71103251266294	169.94136811064732
1790128800000	312.345595,8.658823	55.44676299001822	168.02100860830365
